,ID,Account_Length,X_Percentage,C_Percentage,Avg_Months_Overdue,Label
896,5002870,0.5666666666666667,0.3142857142857143,0.37142857142857144,0.16666666666666666,0
897,5002871,0.35,0.0,0.4090909090909091,0.16666666666666666,1
898,5002872,0.0,0.0,0.0,0.16666666666666666,0
899,5002873,0.08333333333333333,1.0,0.0,0.0,0
900,5002874,0.6166666666666667,0.05263157894736842,0.9473684210526315,0.0,1
901,5002878,0.6166666666666667,0.10526315789473684,0.0,0.16666666666666666,0
902,5002879,0.4166666666666667,0.0,1.0,0.0,1
903,5002882,0.7833333333333333,0.4166666666666667,0.0,0.16666666666666666,0
904,5002883,0.35,0.22727272727272727,0.0,0.16666666666666666,0
905,5002884,0.11666666666666667,0.0,0.0,0.1875,0
906,5002886,0.4,0.12,0.64,0.16666666666666666,1
907,5002887,0.8666666666666667,0.0,0.8867924528301887,0.16666666666666666,1
908,5002888,0.36666666666666664,0.6086956521739131,0.0,0.16666666666666666,0
909,5002889,0.85,0.0,0.7307692307692307,0.16666666666666666,1
910,5002890,0.48333333333333334,0.0,0.26666666666666666,0.16666666666666666,1
911,5002892,0.7666666666666667,1.0,0.0,0.0,0
912,5002893,1.0,0.0,0.819672131147541,0.16666666666666666,1
913,5002894,0.95,0.15517241379310345,0.8448275862068966,0.0,1
914,5002895,0.7,0.023255813953488372,0.8837209302325582,0.16666666666666666,1
915,5002896,1.0,0.01639344262295082,0.819672131147541,0.16666666666666666,1
916,5002897,0.45,0.03571428571428571,0.0,0.16666666666666666,0
917,5002898,0.05,0.25,0.0,0.16666666666666666,0
918,5002899,0.4666666666666667,0.06896551724137931,0.0,0.16666666666666666,0
919,5002900,0.9333333333333333,0.05263157894736842,0.6842105263157895,0.16666666666666666,1
920,5002901,0.8666666666666667,0.3584905660377358,0.6226415094339622,0.16666666666666666,1
921,5002902,0.9166666666666666,0.0,0.8392857142857143,0.16666666666666666,1
922,5002903,0.5333333333333333,0.0,0.0,0.16666666666666666,0
923,5002904,0.5833333333333334,0.0,0.0,0.16666666666666666,0
924,5002905,0.7333333333333333,0.022222222222222223,0.0,0.17424242424242423,0
925,5002906,0.8666666666666667,0.0,0.6226415094339622,0.17500000000000002,1
926,5002909,0.7833333333333333,0.0,0.75,0.16666666666666666,1
927,5002910,0.4166666666666667,0.0,0.5384615384615384,0.16666666666666666,1
928,5002911,0.6166666666666667,0.0,0.868421052631579,0.16666666666666666,1
929,5002912,0.016666666666666666,1.0,0.0,0.0,0
930,5002913,0.6166666666666667,0.9736842105263158,0.0,0.16666666666666666,0
931,5002914,0.65,0.0,0.7,0.16666666666666666,1
932,5002915,0.3333333333333333,1.0,0.0,0.0,0
933,5002916,0.43333333333333335,1.0,0.0,0.0,0
934,5002917,0.08333333333333333,0.3333333333333333,0.0,0.16666666666666666,0
935,5002918,0.15,0.1,0.0,0.16666666666666666,0
936,5002919,0.25,0.0625,0.0,0.16666666666666666,0
937,5002920,0.45,0.03571428571428571,0.9285714285714286,0.16666666666666666,1
938,5002921,0.2,0.0,0.0,0.16666666666666666,0
939,5002922,0.13333333333333333,0.7777777777777778,0.0,0.16666666666666666,0
940,5002923,0.4,0.0,0.56,0.196969696969697,1
941,5002929,0.48333333333333334,0.3,0.7,0.0,1
942,5002930,0.5333333333333333,0.06060606060606061,0.7272727272727273,0.16666666666666666,1
943,5002931,0.45,0.0,0.9642857142857143,0.16666666666666666,1
944,5002933,0.85,0.9230769230769231,0.0,0.16666666666666666,0
945,5002934,0.85,0.11538461538461539,0.5576923076923077,0.16666666666666666,1
946,5002935,0.38333333333333336,0.0,0.3333333333333333,0.17708333333333334,1
947,5002936,0.11666666666666667,0.0,0.0,0.16666666666666666,0
948,5002937,0.4166666666666667,0.0,0.0,0.16666666666666666,0
949,5002938,0.18333333333333332,1.0,0.0,0.0,0
950,5002939,0.7166666666666667,1.0,0.0,0.0,0
951,5002940,0.8833333333333333,1.0,0.0,0.0,0
952,5002943,0.18333333333333332,0.09090909090909091,0.0,0.16666666666666666,0
953,5002944,0.4,0.041666666666666664,0.0,0.16666666666666666,0
954,5002945,0.4,0.0,0.0,0.19444444444444445,0
955,5002946,0.4666666666666667,0.03571428571428571,0.0,0.16666666666666666,0
956,5002947,0.4666666666666667,0.0,0.7857142857142857,0.16666666666666666,1
957,5002948,0.6166666666666667,0.02702702702702703,0.8378378378378378,0.16666666666666666,1
958,5002949,0.1,0.5714285714285714,0.0,0.16666666666666666,0
959,5002950,0.5,0.22580645161290322,0.0,0.20138888888888887,0
960,5002953,0.9666666666666667,0.0,0.5932203389830508,0.16666666666666666,1
961,5002955,0.6,1.0,0.0,0.0,0
962,5002956,0.8333333333333334,0.9803921568627451,0.0,0.16666666666666666,0
963,5002958,0.35,0.047619047619047616,0.0,0.16666666666666666,0
964,5002961,0.5333333333333333,0.06060606060606061,0.0,0.16666666666666666,0
965,5002962,0.4166666666666667,0.0,0.5384615384615384,0.18055555555555555,1
966,5002963,0.25,1.0,0.0,0.0,0
967,5002964,0.5166666666666667,1.0,0.0,0.0,0
968,5002966,0.06666666666666667,0.8,0.0,0.16666666666666666,0
969,5002967,0.18333333333333332,0.0,0.3333333333333333,0.16666666666666666,0
970,5002968,0.1,0.0,0.5714285714285714,0.16666666666666666,1
971,5002969,0.25,0.1875,0.25,0.16666666666666666,0
972,5002970,0.2833333333333333,0.2222222222222222,0.3333333333333333,0.16666666666666666,0
973,5002971,0.31666666666666665,0.25,0.35,0.16666666666666666,0
974,5002972,0.36666666666666664,0.30434782608695654,0.34782608695652173,0.16666666666666666,0
975,5002973,0.36666666666666664,0.13043478260869565,0.6956521739130435,0.16666666666666666,1
976,5002974,0.38333333333333336,0.08333333333333333,0.7916666666666666,0.16666666666666666,1
977,5002975,0.45,0.14285714285714285,0.6785714285714286,0.16666666666666666,1
978,5002976,0.5166666666666667,0.0625,0.6875,0.16666666666666666,1
979,5002977,0.5,0.1935483870967742,0.6129032258064516,0.16666666666666666,1
980,5002978,0.7,0.0,0.813953488372093,0.16666666666666666,1
981,5002979,0.7333333333333333,0.0,0.8666666666666667,0.16666666666666666,1
982,5002981,0.7833333333333333,0.0,0.9166666666666666,0.16666666666666666,1
983,5002982,0.8333333333333334,0.23529411764705882,0.6078431372549019,0.16666666666666666,1
984,5002983,0.8166666666666667,0.0,0.88,0.16666666666666666,1
985,5002985,0.06666666666666667,0.2,0.0,0.16666666666666666,0
986,5002986,0.05,0.0,0.0,0.16666666666666666,0
987,5002987,0.8166666666666667,0.0,0.82,0.16666666666666666,1
988,5002988,0.7333333333333333,0.0,0.8222222222222222,0.16666666666666666,1
989,5002989,0.6666666666666666,0.024390243902439025,0.8048780487804879,0.19047619047619047,1
990,5002990,0.6166666666666667,0.0,0.8157894736842105,0.16666666666666666,1
991,5002991,0.06666666666666667,0.4,0.0,0.16666666666666666,0
992,5002992,0.2833333333333333,0.0,0.7058823529411765,0.16666666666666666,1
993,5002993,0.45,0.0,0.6071428571428571,0.1818181818181818,1
994,5002994,0.5666666666666667,0.0,0.8,0.16666666666666666,1
995,5002995,0.65,0.0,0.65,0.16666666666666666,1
996,5002996,0.4166666666666667,0.038461538461538464,0.0,0.17333333333333334,0
997,5002999,0.7333333333333333,0.06666666666666667,0.8666666666666667,0.16666666666666666,1
998,5003000,0.13333333333333333,0.2222222222222222,0.0,0.16666666666666666,0
999,5003001,0.6333333333333333,0.2564102564102564,0.0,0.1724137931034483,0
1000,5003002,0.7166666666666667,0.38636363636363635,0.0,0.16666666666666666,0
1001,5003003,0.23333333333333334,0.26666666666666666,0.0,0.1818181818181818,0
1002,5003006,0.15,0.1,0.0,0.16666666666666666,0
1003,5003007,0.03333333333333333,0.0,0.3333333333333333,0.16666666666666666,0
1004,5003008,0.75,1.0,0.0,0.0,0
1005,5003011,0.6166666666666667,1.0,0.0,0.0,0
1006,5003012,0.18333333333333332,1.0,0.0,0.0,0
1007,5003013,0.4666666666666667,1.0,0.0,0.0,0
1008,5003014,0.7666666666666667,0.0,0.8723404255319149,0.16666666666666666,1
1009,5003015,0.3,0.10526315789473684,0.0,0.16666666666666666,0
1010,5003016,0.11666666666666667,0.625,0.0,0.16666666666666666,0
1011,5003017,0.6833333333333333,0.0,0.0,0.16666666666666666,0
1012,5003018,0.11666666666666667,0.125,0.0,0.16666666666666666,0
1013,5003019,0.65,0.0,0.55,0.16666666666666666,1
1014,5003020,0.7666666666666667,0.0,1.0,0.0,1
1015,5003021,0.16666666666666666,1.0,0.0,0.0,0
1016,5003023,0.08333333333333333,0.0,0.8333333333333334,0.16666666666666666,1
1017,5003024,0.2,0.15384615384615385,0.0,0.16666666666666666,0
1018,5003025,0.4,0.0,0.92,0.16666666666666666,1
1019,5003026,0.9,0.0,0.7818181818181819,0.18055555555555555,1
1020,5003027,0.7666666666666667,0.0425531914893617,0.9148936170212766,0.16666666666666666,1
1021,5003028,0.8,0.3673469387755102,0.5102040816326531,0.16666666666666666,1
1022,5003029,0.9833333333333333,0.9333333333333333,0.0,0.16666666666666666,0
1023,5003030,0.9666666666666667,0.01694915254237288,0.864406779661017,0.16666666666666666,1
1024,5003031,0.85,0.019230769230769232,0.9230769230769231,0.16666666666666666,1
1025,5003033,0.85,0.0,0.8846153846153846,0.19444444444444445,1
1026,5003034,0.85,0.9807692307692307,0.0,0.16666666666666666,0
1027,5003035,0.7,0.0,0.7209302325581395,0.18055555555555555,1
1028,5003036,0.21666666666666667,0.0,0.5,0.16666666666666666,1
1029,5003037,0.21666666666666667,0.0,0.7142857142857143,0.16666666666666666,1
1030,5003038,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,1
1031,5003039,0.6333333333333333,0.0,0.7948717948717948,0.1875,1
1032,5003040,0.4166666666666667,0.0,0.5384615384615384,0.16666666666666666,1
1033,5003041,0.36666666666666664,0.0,0.7391304347826086,0.16666666666666666,1
1034,5003042,0.4,0.0,0.76,0.16666666666666666,1
1035,5003043,0.9,0.03636363636363636,0.7818181818181819,0.18333333333333335,1
1036,5003046,0.36666666666666664,0.4782608695652174,0.0,0.16666666666666666,0
1037,5003049,0.6166666666666667,1.0,0.0,0.0,0
1038,5003050,0.55,1.0,0.0,0.0,0
1039,5003051,0.3333333333333333,0.0,0.47619047619047616,0.16666666666666666,1
1040,5003052,0.4666666666666667,0.0,0.6206896551724138,0.16666666666666666,1
1041,5003053,0.65,0.0,0.85,0.16666666666666666,1
1042,5003054,0.11666666666666667,0.25,0.0,0.16666666666666666,0
1043,5003056,0.15,0.0,0.0,0.16666666666666666,0
1044,5003057,0.21666666666666667,0.14285714285714285,0.0,0.16666666666666666,0
1045,5003058,0.1,0.2857142857142857,0.0,0.16666666666666666,0
1046,5003059,0.85,1.0,0.0,0.0,0
1047,5003061,0.13333333333333333,0.3333333333333333,0.0,0.16666666666666666,0
1048,5003065,0.45,0.0,0.5357142857142857,0.16666666666666666,1
1049,5003066,0.5333333333333333,0.0,0.75,0.16666666666666666,1
1050,5003067,0.6666666666666666,0.43902439024390244,0.17073170731707318,0.16666666666666666,0
1051,5003068,0.5,0.0,0.8064516129032258,0.16666666666666666,1
1052,5003069,0.6666666666666666,0.0,0.7073170731707317,0.16666666666666666,1
1053,5003070,0.9,0.01818181818181818,0.5636363636363636,0.18115942028985507,1
1054,5003073,0.4,0.0,0.36,0.16666666666666666,1
1055,5003074,0.5833333333333334,0.0,0.7777777777777778,0.16666666666666666,1
1056,5003075,0.8166666666666667,0.0,0.78,0.16666666666666666,1
1057,5003076,0.9166666666666666,0.32142857142857145,0.25,0.16666666666666666,0
1058,5003079,0.13333333333333333,0.1111111111111111,0.0,0.16666666666666666,0
1059,5003082,0.18333333333333332,0.08333333333333333,0.0,0.16666666666666666,0
1060,5003083,0.23333333333333334,0.0,0.0,0.16666666666666666,0
1061,5003084,0.7333333333333333,0.0,0.8666666666666667,0.16666666666666666,1
1062,5003086,0.45,0.0,0.0,0.16666666666666666,0
1063,5003088,0.6666666666666666,0.0,0.2926829268292683,0.18965517241379312,1
1064,5003089,0.016666666666666666,0.5,0.0,0.16666666666666666,0
1065,5003090,0.016666666666666666,0.0,1.0,0.0,1
1066,5003091,0.016666666666666666,0.0,1.0,0.0,1
1067,5003092,0.05,0.0,1.0,0.0,1
1068,5003093,0.06666666666666667,0.0,1.0,0.0,1
1069,5003094,0.1,0.0,1.0,0.0,1
1070,5003095,0.1,0.0,1.0,0.0,1
1071,5003096,0.11666666666666667,0.0,0.875,0.16666666666666666,1
1072,5003097,0.21666666666666667,0.0,0.2857142857142857,0.19999999999999998,0
1073,5003098,0.0,0.0,0.0,0.16666666666666666,0
1074,5003099,0.85,0.0,0.9423076923076923,0.16666666666666666,1
1075,5003100,0.75,0.043478260869565216,0.9130434782608695,0.16666666666666666,1
1076,5003101,0.8,0.02040816326530612,0.8571428571428571,0.16666666666666666,1
1077,5003102,0.18333333333333332,0.25,0.0,0.16666666666666666,0
1078,5003103,0.21666666666666667,0.07142857142857142,0.0,0.16666666666666666,0
1079,5003104,0.31666666666666665,0.35,0.0,0.16666666666666666,0
1080,5003105,0.26666666666666666,0.0625,0.0,0.18888888888888888,0
1081,5003106,0.48333333333333334,0.0,0.4666666666666667,0.16666666666666666,1
1082,5003107,0.5,0.0,0.6129032258064516,0.16666666666666666,1
1083,5003108,0.6333333333333333,0.0,0.7435897435897436,0.16666666666666666,1
1084,5003110,0.7,1.0,0.0,0.0,0
1085,5003111,0.25,0.0,0.25,0.16666666666666666,0
1086,5003112,0.05,0.25,0.0,0.16666666666666666,0
1087,5003113,0.15,0.0,0.5,0.16666666666666666,1
1088,5003115,0.9666666666666667,0.0,0.6949152542372882,0.16666666666666666,1
1089,5003116,0.55,0.0,0.7058823529411765,0.16666666666666666,1
1090,5003117,0.65,0.0,0.825,0.16666666666666666,1
1091,5003118,0.7833333333333333,0.0,0.875,0.19444444444444445,1
1092,5003119,0.6,0.8108108108108109,0.0,0.16666666666666666,0
1093,5003120,0.45,0.5357142857142857,0.0,0.16666666666666666,0
1094,5003121,0.7333333333333333,0.044444444444444446,0.8222222222222222,0.16666666666666666,1
1095,5003122,0.75,0.0,0.7608695652173914,0.16666666666666666,1
1096,5003123,0.23333333333333334,0.0,0.6,0.16666666666666666,1
1097,5003124,0.13333333333333333,0.0,0.0,0.16666666666666666,0
1098,5003125,0.21666666666666667,0.0,0.5,0.16666666666666666,1
1099,5003126,0.55,0.0,0.7058823529411765,0.16666666666666666,1
1100,5003127,0.6,0.0,0.7297297297297297,0.16666666666666666,1
1101,5003128,0.4666666666666667,0.0,0.5172413793103449,0.16666666666666666,1
1102,5003129,0.6,0.0,0.8378378378378378,0.16666666666666666,1
1103,5003131,0.8833333333333333,0.018518518518518517,0.7777777777777778,0.16666666666666666,1
1104,5003132,0.4,0.56,0.0,0.16666666666666666,0
1105,5003133,0.7,0.0,0.46511627906976744,0.16666666666666666,1
1106,5003134,0.3,0.0,0.0,0.16666666666666666,0
1107,5003135,0.06666666666666667,0.0,0.0,0.16666666666666666,0
1108,5003136,0.5,0.0,0.5806451612903226,0.20512820512820515,1
1109,5003137,0.5,0.0,0.6129032258064516,0.19444444444444445,1
1110,5003138,0.8833333333333333,0.0,0.8888888888888888,0.16666666666666666,1
1111,5003139,0.55,0.0,0.9411764705882353,0.16666666666666666,1
1112,5003140,0.9833333333333333,0.06666666666666667,0.0,0.16666666666666666,0
1113,5003141,0.26666666666666666,0.47058823529411764,0.5294117647058824,0.0,0
1114,5003142,0.5,0.3548387096774194,0.0,0.16666666666666666,0
1115,5003143,0.9,0.07272727272727272,0.8,0.16666666666666666,1
1116,5003144,0.5,0.5483870967741935,0.45161290322580644,0.0,0
1117,5003145,0.25,0.0,0.6875,0.16666666666666666,1
1118,5003146,0.5333333333333333,0.0,0.696969696969697,0.16666666666666666,1
1119,5003147,0.7333333333333333,0.022222222222222223,0.7555555555555555,0.16666666666666666,1
1120,5003148,0.13333333333333333,0.3333333333333333,0.0,0.16666666666666666,0
1121,5003149,0.2,0.07692307692307693,0.0,0.16666666666666666,0
1122,5003150,0.36666666666666664,1.0,0.0,0.0,0
1123,5003151,0.5166666666666667,0.0,0.75,0.16666666666666666,1
1124,5003152,0.8166666666666667,0.0,0.68,0.16666666666666666,1
1125,5003153,0.06666666666666667,0.2,0.0,0.16666666666666666,0
1126,5003154,0.016666666666666666,0.5,0.0,0.16666666666666666,0
1127,5003155,0.6166666666666667,0.02631578947368421,0.3684210526315789,0.16666666666666666,1
1128,5003156,0.13333333333333333,0.0,0.6666666666666666,0.16666666666666666,1
1129,5003157,0.2,0.0,0.46153846153846156,0.16666666666666666,1
1130,5003158,0.23333333333333334,0.06666666666666667,0.0,0.16666666666666666,0
1131,5003159,0.3,0.15789473684210525,0.0,0.16666666666666666,0
1132,5003160,0.36666666666666664,0.0,0.782608695652174,0.16666666666666666,1
1133,5003161,0.45,0.03571428571428571,0.0,0.16666666666666666,0
1134,5003162,0.4666666666666667,0.0,0.9655172413793104,0.16666666666666666,1
1135,5003163,0.6166666666666667,0.0,0.7105263157894737,0.16666666666666666,1
1136,5003164,1.0,0.0,0.6721311475409836,0.16666666666666666,1
1137,5003165,0.3,0.3157894736842105,0.42105263157894735,0.16666666666666666,0
1138,5003166,0.2,0.07692307692307693,0.6153846153846154,0.16666666666666666,1
1139,5003167,0.65,0.0,0.4,0.18055555555555555,1
1140,5003168,0.23333333333333334,0.8,0.0,0.16666666666666666,0
1141,5003169,0.7166666666666667,0.25,0.2727272727272727,0.16666666666666666,0
1142,5003170,0.7,0.023255813953488372,0.7209302325581395,0.16666666666666666,1
1143,5003171,0.65,0.0,0.0,0.16666666666666666,0
1144,5003172,0.3333333333333333,0.047619047619047616,0.0,0.19999999999999998,0
1145,5003173,0.6166666666666667,0.0,0.13157894736842105,0.16666666666666666,0
1146,5003174,0.9,0.0,0.8181818181818182,0.16666666666666666,1
1147,5003175,0.9,0.0,0.2,0.16666666666666666,1
1148,5003176,0.06666666666666667,0.0,0.0,0.16666666666666666,0
1149,5003177,0.45,0.0,0.0,0.17857142857142858,0
1150,5003178,0.9,0.0,0.8181818181818182,0.16666666666666666,1
1151,5003179,0.31666666666666665,0.4,0.0,0.18055555555555555,0
1152,5003180,0.8,0.02040816326530612,0.40816326530612246,0.16666666666666666,1
1153,5003181,0.7833333333333333,0.16666666666666666,0.4791666666666667,0.16666666666666666,1
1154,5003182,0.75,0.13043478260869565,0.21739130434782608,0.16666666666666666,0
1155,5003183,0.15,0.0,0.0,0.16666666666666666,0
1156,5003186,0.31666666666666665,0.05,0.0,0.16666666666666666,0
1157,5003187,0.35,0.0,0.6363636363636364,0.16666666666666666,1
1158,5003188,0.55,0.0,0.9117647058823529,0.16666666666666666,1
1159,5003189,0.6166666666666667,0.02631578947368421,0.6842105263157895,0.16666666666666666,1
1160,5003194,0.11666666666666667,0.125,0.0,0.16666666666666666,0
1161,5003197,0.5166666666666667,0.0625,0.25,0.17424242424242423,0
1162,5003198,0.1,0.5714285714285714,0.0,0.16666666666666666,0
1163,5003199,0.7,0.046511627906976744,0.13953488372093023,0.18095238095238095,0
1164,5003200,0.016666666666666666,1.0,0.0,0.0,0
1165,5003201,0.5,0.0,0.8387096774193549,0.16666666666666666,1
1166,5003202,0.3333333333333333,1.0,0.0,0.0,0
1167,5003203,0.75,0.0,0.9565217391304348,0.16666666666666666,1
1168,5003205,0.75,0.0,0.8913043478260869,0.16666666666666666,1
1169,5003206,0.4166666666666667,0.5384615384615384,0.0,0.16666666666666666,0
1170,5003207,0.6166666666666667,0.02631578947368421,0.7105263157894737,0.16666666666666666,1
1171,5003209,0.18333333333333332,0.25,0.0,0.16666666666666666,0
1172,5003210,0.21666666666666667,0.9285714285714286,0.0,0.16666666666666666,0
1173,5003211,0.21666666666666667,0.0,0.5,0.16666666666666666,1
1174,5003212,0.11666666666666667,0.0,0.0,0.16666666666666666,0
1175,5003214,0.3,1.0,0.0,0.0,0
1176,5003219,0.18333333333333332,0.16666666666666666,0.0,0.16666666666666666,0
1177,5003220,0.55,0.0,0.6470588235294118,0.16666666666666666,1
1178,5003221,0.25,1.0,0.0,0.0,0
1179,5003222,0.36666666666666664,1.0,0.0,0.0,0
1180,5003224,0.95,0.0,0.7931034482758621,0.16666666666666666,1
1181,5003225,0.9833333333333333,0.1,0.7833333333333333,0.16666666666666666,1
1182,5003226,0.7666666666666667,0.0425531914893617,0.8723404255319149,0.16666666666666666,1
1183,5003227,0.95,0.017241379310344827,0.7931034482758621,0.16666666666666666,1
1184,5003228,0.9333333333333333,0.9824561403508771,0.0,0.16666666666666666,0
1185,5003229,0.6166666666666667,0.0,0.8421052631578947,0.16666666666666666,1
1186,5003230,0.4666666666666667,0.0,0.7931034482758621,0.16666666666666666,1
1187,5003231,0.1,0.14285714285714285,0.0,0.16666666666666666,0
1188,5003232,0.21666666666666667,0.0,0.2857142857142857,0.16666666666666666,0
1189,5003233,0.26666666666666666,0.0,0.7647058823529411,0.16666666666666666,1
1190,5003234,0.36666666666666664,0.0,0.7391304347826086,0.16666666666666666,1
1191,5003235,0.5666666666666667,0.0,0.7714285714285715,0.16666666666666666,1
1192,5003236,0.6666666666666666,1.0,0.0,0.0,0
1193,5003237,0.18333333333333332,0.16666666666666666,0.0,0.19999999999999998,0
1194,5003238,0.11666666666666667,1.0,0.0,0.0,0
1195,5003239,0.2,0.0,0.0,0.16666666666666666,0
1196,5003240,0.11666666666666667,0.0,0.0,0.16666666666666666,0
1197,5003241,0.3333333333333333,0.0,0.0,0.16666666666666666,0
1198,5003242,0.15,1.0,0.0,0.0,0
1199,5003243,0.95,0.15517241379310345,0.7931034482758621,0.16666666666666666,1
1200,5003244,0.18333333333333332,0.08333333333333333,0.0,0.16666666666666666,0
1201,5003245,0.16666666666666666,0.09090909090909091,0.0,0.16666666666666666,0
1202,5003246,0.21666666666666667,0.0,0.0,0.16666666666666666,0
1203,5003247,0.65,0.0,0.7,0.16666666666666666,1
1204,5003248,0.8166666666666667,0.0,0.82,0.20370370370370372,1
1205,5003249,0.8,1.0,0.0,0.0,0
1206,5003250,0.5666666666666667,0.6571428571428571,0.0,0.16666666666666666,0
1207,5003252,0.9333333333333333,0.017543859649122806,0.8245614035087719,0.16666666666666666,1
1208,5003253,0.7666666666666667,0.0,0.7872340425531915,0.16666666666666666,1
1209,5003255,0.8,0.08163265306122448,0.0,0.17407407407407408,0
1210,5003256,0.7333333333333333,0.0,0.4222222222222222,0.16666666666666666,1
1211,5003257,0.11666666666666667,0.0,0.875,0.16666666666666666,1
1212,5003258,0.15,0.0,0.8,0.16666666666666666,1
1213,5003259,0.18333333333333332,0.0,1.0,0.0,1
1214,5003260,0.3,0.0,0.6842105263157895,0.16666666666666666,1
1215,5003261,0.18333333333333332,0.0,0.0,0.21212121212121213,0
1216,5003262,0.2,0.0,0.5384615384615384,0.16666666666666666,1
1217,5003263,0.26666666666666666,0.0,0.5882352941176471,0.16666666666666666,1
1218,5003264,0.48333333333333334,0.0,0.7666666666666667,0.16666666666666666,1
1219,5003265,0.5333333333333333,0.0,0.7878787878787878,0.16666666666666666,1
1220,5003266,0.5666666666666667,0.0,0.17142857142857143,0.1724137931034483,0
1221,5003267,0.8833333333333333,0.0,0.8888888888888888,0.47222222222222215,1
1222,5003268,0.2833333333333333,1.0,0.0,0.0,0
1223,5003269,0.35,1.0,0.0,0.0,0
1224,5003270,0.05,0.25,0.0,0.16666666666666666,0
1225,5003272,0.8833333333333333,0.018518518518518517,0.8888888888888888,0.16666666666666666,1
1226,5003273,0.11666666666666667,0.0,0.25,0.16666666666666666,0
1227,5003274,0.16666666666666666,0.0,0.45454545454545453,0.16666666666666666,1
1228,5003275,0.2,0.0,0.5384615384615384,0.16666666666666666,1
1229,5003276,0.3333333333333333,0.0,0.5238095238095238,0.16666666666666666,1
1230,5003277,0.6666666666666666,0.5121951219512195,0.0,0.16666666666666666,0
1231,5003278,0.6833333333333333,0.47619047619047616,0.0,0.16666666666666666,0
1232,5003279,0.7166666666666667,0.0,0.20454545454545456,0.16666666666666666,1
1233,5003281,0.38333333333333336,1.0,0.0,0.0,0
1234,5003282,0.03333333333333333,0.0,0.0,0.16666666666666666,0
1235,5003283,0.6833333333333333,1.0,0.0,0.0,0
1236,5003284,0.7,0.0,0.813953488372093,0.16666666666666666,1
1237,5003286,0.8833333333333333,0.0,0.8148148148148148,0.16666666666666666,1
1238,5003287,0.5,0.0,0.41935483870967744,0.21296296296296294,1
1239,5003288,0.23333333333333334,0.0,0.7333333333333333,0.16666666666666666,1
1240,5003289,0.36666666666666664,0.043478260869565216,0.0,0.16666666666666666,0
1241,5003291,0.65,0.025,0.925,0.16666666666666666,1
1242,5003292,0.016666666666666666,1.0,0.0,0.0,0
1243,5003293,0.1,1.0,0.0,0.0,0
1244,5003294,0.13333333333333333,0.2222222222222222,0.2222222222222222,0.2333333333333333,0
1245,5003295,0.7833333333333333,0.0,0.8958333333333334,0.16666666666666666,1
1246,5003298,0.2,0.0,0.9230769230769231,0.16666666666666666,1
1247,5003299,0.18333333333333332,0.0,0.9166666666666666,0.16666666666666666,1
1248,5003300,0.16666666666666666,0.0,0.9090909090909091,0.16666666666666666,1
1249,5003301,0.13333333333333333,0.0,1.0,0.0,1
1250,5003302,0.1,0.0,1.0,0.0,1
1251,5003303,0.05,0.25,0.75,0.0,1
1252,5003304,0.03333333333333333,0.0,0.0,0.16666666666666666,0
1253,5003305,0.1,0.0,0.2857142857142857,0.19999999999999998,0
1254,5003306,0.13333333333333333,0.0,0.4444444444444444,0.19999999999999998,1
1255,5003307,0.15,0.0,0.0,0.18333333333333335,0
1256,5003308,0.15,0.0,0.8,0.16666666666666666,1
1257,5003311,0.95,0.05172413793103448,0.5517241379310345,0.16666666666666666,1
1258,5003312,0.5,0.0967741935483871,0.3548387096774194,0.16666666666666666,1
1259,5003313,0.4,0.08,0.0,0.17391304347826086,0
1260,5003314,0.16666666666666666,0.18181818181818182,0.0,0.16666666666666666,0
1261,5003315,0.5833333333333334,0.6111111111111112,0.0,0.16666666666666666,0
1262,5003316,0.26666666666666666,0.0,0.625,0.19444444444444445,1
1263,5003317,0.3333333333333333,0.0,0.47619047619047616,0.16666666666666666,1
1264,5003318,0.75,0.0,0.6739130434782609,0.18888888888888888,1
1265,5003319,0.9,0.0,0.8727272727272727,0.16666666666666666,1
1266,5003320,0.0,0.0,0.0,0.16666666666666666,0
1267,5003321,0.43333333333333335,1.0,0.0,0.0,0
1268,5003322,0.1,1.0,0.0,0.0,0
1269,5003323,0.43333333333333335,1.0,0.0,0.0,0
1270,5003324,0.5666666666666667,1.0,0.0,0.0,0
1271,5003325,0.5666666666666667,1.0,0.0,0.0,0
1272,5003326,0.8166666666666667,1.0,0.0,0.0,0
1273,5003328,0.5333333333333333,0.0,0.09090909090909091,0.16666666666666666,0
1274,5003329,0.55,0.029411764705882353,0.7941176470588235,0.16666666666666666,1
1275,5003330,0.9833333333333333,0.0,0.0,0.16666666666666666,0
1276,5003334,1.0,0.0,0.5409836065573771,0.17261904761904764,1
1277,5003335,0.7333333333333333,0.022222222222222223,0.7333333333333333,0.16666666666666666,1
1278,5003337,0.5333333333333333,0.0,0.06060606060606061,0.16666666666666666,0
1279,5003338,0.55,0.0,0.0,0.16666666666666666,0
1280,5003339,0.7333333333333333,0.022222222222222223,0.8444444444444444,0.16666666666666666,1
1281,5003343,0.4166666666666667,0.4230769230769231,0.0,0.16666666666666666,0
1282,5003344,0.03333333333333333,0.0,0.0,0.16666666666666666,0
1283,5003345,0.38333333333333336,0.0,0.125,0.16666666666666666,0
1284,5003346,0.36666666666666664,0.43478260869565216,0.0,0.16666666666666666,0
1285,5003349,0.4,0.28,0.0,0.16666666666666666,0
1286,5003350,0.7666666666666667,0.0,0.8297872340425532,0.16666666666666666,1
