,ID,Account_Length,X_Percentage,C_Percentage,Avg_Months_Overdue,Credit_Status
10693,5033859,0.11666666666666667,0.5,0.0,0.16666666666666666,Good
10694,5033860,0.8333333333333334,0.5,0.0,0.16666666666666666,Good
10695,5033861,0.65,0.2857142857142857,0.0,0.16666666666666666,Good
10696,5033862,0.3,1.0,0.0,0.0,Good
10697,5033863,0.13333333333333333,0.0,0.0,0.16666666666666666,Good
10698,5033865,0.6833333333333333,0.0,0.7857142857142857,0.16666666666666666,Good
10699,5033866,0.13333333333333333,0.0,0.0,0.16666666666666666,Good
10700,5033868,0.4666666666666667,0.0,0.7727272727272727,0.16666666666666666,Good
10701,5033870,0.06666666666666667,0.0,0.0,0.16666666666666666,Good
10702,5033871,0.31666666666666665,0.9,0.0,0.16666666666666666,Good
10703,5033873,0.75,0.0,0.8478260869565217,0.16666666666666666,Good
10704,5033877,0.9333333333333333,0.4482758620689655,0.0,0.16666666666666666,Good
10705,5033878,0.6666666666666666,1.0,0.0,0.0,Good
10706,5033880,0.18333333333333332,0.0,0.0,0.16666666666666666,Good
10707,5033881,0.18333333333333332,0.0,0.625,0.16666666666666666,Good
10708,5033882,0.11666666666666667,0.0,0.5,0.16666666666666666,Good
10709,5033883,0.18333333333333332,0.25,0.0,0.16666666666666666,Good
10710,5033884,0.35,0.0625,0.625,0.16666666666666666,Good
10711,5033885,0.18333333333333332,0.75,0.08333333333333333,0.16666666666666666,Good
10712,5033888,0.36666666666666664,0.0,0.0,0.16666666666666666,Good
10713,5033890,0.06666666666666667,0.2,0.0,0.16666666666666666,Good
10714,5033893,1.0,0.29508196721311475,0.7049180327868853,0.0,Good
10715,5033894,0.2833333333333333,1.0,0.0,0.0,Good
10716,5033895,0.6333333333333333,0.0,0.8461538461538461,0.16666666666666666,Good
10717,5033896,0.8,0.0,0.2631578947368421,0.20238095238095236,Good
10718,5033897,0.55,0.0,0.35294117647058826,0.16666666666666666,Good
10719,5033898,0.75,0.0,0.6875,0.16666666666666666,Good
10720,5033899,0.7166666666666667,0.29545454545454547,0.18181818181818182,0.16666666666666666,Good
10721,5033900,0.48333333333333334,0.03333333333333333,0.0,0.1724137931034483,Good
10722,5033902,0.21666666666666667,0.0,0.5714285714285714,0.2222222222222222,Good
10723,5033903,0.05,0.0,0.0,0.16666666666666666,Good
10724,5033905,0.13333333333333333,0.6666666666666666,0.0,0.16666666666666666,Good
10725,5033906,0.5333333333333333,0.0,0.8181818181818182,0.16666666666666666,Good
10726,5033907,0.1,0.14285714285714285,0.42857142857142855,0.16666666666666666,Good
10727,5033909,0.1,0.0,0.0,0.28571428571428575,Bad
10728,5033910,0.15,1.0,0.0,0.0,Good
10729,5033912,0.2833333333333333,0.05555555555555555,0.4444444444444444,0.16666666666666666,Good
10730,5033914,0.48333333333333334,0.45,0.45,0.16666666666666666,Good
10731,5033916,0.6666666666666666,0.8780487804878049,0.0,1.0,Bad
10732,5033917,0.21666666666666667,0.0,0.6428571428571429,0.16666666666666666,Good
10733,5033919,0.7833333333333333,0.0,0.6666666666666666,0.16666666666666666,Good
10734,5033921,0.21666666666666667,0.0,0.5714285714285714,0.16666666666666666,Good
10735,5033924,0.6333333333333333,0.02564102564102564,0.5384615384615384,0.17647058823529413,Good
10736,5033925,0.5166666666666667,0.0,0.5625,0.16666666666666666,Good
10737,5033926,0.21666666666666667,0.0,0.42857142857142855,0.16666666666666666,Good
10738,5033927,0.13333333333333333,0.1111111111111111,0.4444444444444444,0.16666666666666666,Good
10739,5033930,0.5666666666666667,0.0,0.0,0.17333333333333334,Good
10740,5033931,0.85,0.0,0.6666666666666666,0.16666666666666666,Good
10741,5033932,0.6333333333333333,0.5,0.0,0.16666666666666666,Good
10742,5033933,0.31666666666666665,0.0,0.4,0.16666666666666666,Good
10743,5033935,0.75,0.0,0.8809523809523809,0.16666666666666666,Good
10744,5033939,0.11666666666666667,1.0,0.0,0.0,Good
10745,5033940,0.5833333333333334,0.0,0.0,0.18421052631578946,Good
10746,5033941,0.8333333333333334,0.0,0.7450980392156863,0.16666666666666666,Good
10747,5033942,0.16666666666666666,0.18181818181818182,0.0,0.16666666666666666,Good
10748,5033943,0.21666666666666667,0.0,0.7857142857142857,0.16666666666666666,Good
10749,5033944,0.1,0.14285714285714285,0.14285714285714285,0.16666666666666666,Good
10750,5033945,0.6166666666666667,0.0,0.7368421052631579,0.16666666666666666,Good
10751,5033946,0.75,0.4090909090909091,0.0,0.1730769230769231,Good
10752,5033950,0.38333333333333336,0.125,0.0,0.17460317460317462,Good
10753,5033951,0.6166666666666667,0.07894736842105263,0.3684210526315789,0.17460317460317462,Good
10754,5033952,0.7166666666666667,0.0,0.6470588235294118,0.16666666666666666,Good
10755,5033954,0.2833333333333333,1.0,0.0,0.0,Good
10756,5033956,0.8,0.0,0.9183673469387755,0.16666666666666666,Good
10757,5033961,0.4,0.0,0.88,0.16666666666666666,Good
10758,5033962,0.6166666666666667,0.0,0.5263157894736842,0.19444444444444445,Good
10759,5033964,0.03333333333333333,1.0,0.0,0.0,Good
10760,5033966,0.8833333333333333,0.04,0.72,0.16666666666666666,Good
10761,5033968,0.2,0.0,0.3076923076923077,0.16666666666666666,Good
10762,5033969,0.23333333333333334,0.0,0.0,0.16666666666666666,Good
10763,5033970,0.8833333333333333,0.35185185185185186,0.18518518518518517,0.16666666666666666,Good
10764,5033972,0.9,0.01818181818181818,0.9636363636363636,0.16666666666666666,Good
10765,5033976,0.48333333333333334,0.03333333333333333,0.6,0.16666666666666666,Good
10766,5033977,0.3,0.0,0.6842105263157895,0.16666666666666666,Good
10767,5033979,0.8166666666666667,0.46153846153846156,0.0,0.16666666666666666,Good
10768,5033980,0.3333333333333333,0.1111111111111111,0.0,0.16666666666666666,Good
10769,5033982,0.13333333333333333,0.0,0.0,0.16666666666666666,Good
10770,5033983,0.06666666666666667,0.2,0.0,0.16666666666666666,Good
10771,5033985,0.48333333333333334,0.03333333333333333,0.0,0.16666666666666666,Good
10772,5033986,0.23333333333333334,0.0,0.4666666666666667,0.16666666666666666,Good
10773,5033992,0.9166666666666666,0.10714285714285714,0.8928571428571429,0.0,Good
10774,5033993,0.21666666666666667,0.0,0.2857142857142857,0.21666666666666667,Good
10775,5033994,0.21666666666666667,0.42857142857142855,0.0,0.16666666666666666,Good
10776,5033995,0.8833333333333333,0.4,0.0,0.16666666666666666,Good
10777,5033999,0.6833333333333333,0.023809523809523808,0.8571428571428571,0.2333333333333333,Good
10778,5034001,0.8333333333333334,0.0,0.5686274509803921,0.16666666666666666,Good
10779,5034006,0.8,1.0,0.0,0.0,Good
10780,5034007,0.25,1.0,0.0,0.0,Good
10781,5034009,0.7166666666666667,0.14285714285714285,0.0,0.19444444444444445,Good
10782,5034012,0.15,0.3333333333333333,0.0,0.16666666666666666,Good
10783,5034013,0.9333333333333333,0.038461538461538464,0.6923076923076923,0.16666666666666666,Good
10784,5034016,0.6,0.08333333333333333,0.5833333333333334,0.16666666666666666,Good
10785,5034017,0.2833333333333333,0.1111111111111111,0.5555555555555556,0.16666666666666666,Good
10786,5034019,0.2833333333333333,0.0,0.0,0.16666666666666666,Good
10787,5035413,0.8,0.043478260869565216,0.0,0.16666666666666666,Good
10788,5035414,0.4166666666666667,0.043478260869565216,0.0,0.16666666666666666,Good
10789,5035418,0.6333333333333333,0.043478260869565216,0.0,0.16666666666666666,Good
10790,5035419,0.5,0.043478260869565216,0.0,0.16666666666666666,Good
10791,5035422,0.8833333333333333,0.043478260869565216,0.0,0.16666666666666666,Good
10792,5035424,0.38333333333333336,0.043478260869565216,0.0,0.16666666666666666,Good
10793,5035425,0.36666666666666664,0.0,0.5,0.16666666666666666,Good
10794,5035426,0.6833333333333333,0.0,0.5,0.16666666666666666,Good
10795,5035427,0.25,0.0,0.5,0.16666666666666666,Good
10796,5035429,0.5,0.0,0.5,0.16666666666666666,Good
10797,5035430,0.4166666666666667,0.0,0.5,0.16666666666666666,Good
10798,5035432,0.23333333333333334,0.13333333333333333,0.0,0.16666666666666666,Good
10799,5035434,1.0,0.13333333333333333,0.0,0.16666666666666666,Good
10800,5035435,0.85,0.13333333333333333,0.0,0.16666666666666666,Good
10801,5035436,0.9,0.13333333333333333,0.0,0.16666666666666666,Good
10802,5035437,0.8333333333333334,0.13333333333333333,0.0,0.16666666666666666,Good
10803,5035438,0.05,0.25,0.0,0.16666666666666666,Good
10804,5035442,0.9,0.0,0.0,0.16666666666666666,Good
10805,5035443,0.36666666666666664,0.0,0.0,0.16666666666666666,Good
10806,5035444,0.21666666666666667,0.0,0.0,0.16666666666666666,Good
10807,5035445,0.5,0.0,0.0,0.16666666666666666,Good
10808,5035448,0.6333333333333333,0.05263157894736842,0.0,0.16666666666666666,Good
10809,5035450,0.21666666666666667,0.07142857142857142,0.0,0.16666666666666666,Good
10810,5035480,0.7,0.0,0.8947368421052632,0.16666666666666666,Good
10811,5035487,0.3,0.0,0.8947368421052632,0.16666666666666666,Good
10812,5035489,0.8,0.038461538461538464,0.7692307692307693,0.16666666666666666,Good
10813,5035491,0.4,0.04,0.76,0.16666666666666666,Good
10814,5035492,0.85,0.038461538461538464,0.7692307692307693,0.16666666666666666,Good
10815,5035493,0.18333333333333332,0.5,0.0,0.16666666666666666,Good
10816,5035494,0.55,0.5,0.0,0.16666666666666666,Good
10817,5035495,0.18333333333333332,0.5,0.0,0.16666666666666666,Good
10818,5035496,0.016666666666666666,0.5,0.0,0.16666666666666666,Good
10819,5035504,0.45,0.0,0.4,0.16666666666666666,Good
10820,5035506,0.4,0.0,0.4,0.16666666666666666,Good
10821,5035508,0.5666666666666667,0.0,0.4,0.16666666666666666,Good
10822,5035509,0.31666666666666665,0.0,0.4,0.16666666666666666,Good
10823,5035512,0.8166666666666667,0.0,0.4,0.16666666666666666,Good
10824,5035513,0.35,0.0,0.4,0.16666666666666666,Good
10825,5035514,0.21666666666666667,0.0,0.4,0.16666666666666666,Good
10826,5035518,0.4,0.09090909090909091,0.0,0.16666666666666666,Good
10827,5035520,0.4,0.09090909090909091,0.0,0.16666666666666666,Good
10828,5035521,0.25,0.09090909090909091,0.0,0.16666666666666666,Good
10829,5035523,0.25,0.0,0.0,0.19444444444444445,Good
10830,5035525,0.8,0.0,0.0,0.19444444444444445,Good
10831,5035526,0.7166666666666667,0.0,0.0,0.19444444444444445,Good
10832,5035527,0.8333333333333334,0.0,0.0,0.19444444444444445,Good
10833,5035528,0.6,0.0,0.0,0.19444444444444445,Good
10834,5035529,0.43333333333333335,0.0,0.0,0.19444444444444445,Good
10835,5035538,0.4166666666666667,0.08333333333333333,0.0,0.16666666666666666,Good
10836,5035539,0.7833333333333333,0.08333333333333333,0.0,0.16666666666666666,Good
10837,5035540,0.7833333333333333,0.08333333333333333,0.0,0.16666666666666666,Good
10838,5035542,0.8666666666666667,0.08333333333333333,0.0,0.16666666666666666,Good
10839,5035543,0.9666666666666667,0.08333333333333333,0.0,0.16666666666666666,Good
10840,5035544,0.7666666666666667,0.08333333333333333,0.0,0.16666666666666666,Good
10841,5035546,0.25,0.08333333333333333,0.0,0.16666666666666666,Good
10842,5035556,1.0,0.0,0.4166666666666667,0.19047619047619047,Good
10843,5035558,0.8333333333333334,0.0,0.4166666666666667,0.19047619047619047,Good
10844,5035570,0.7666666666666667,0.4,0.0,0.16666666666666666,Good
10845,5035572,0.13333333333333333,0.4,0.0,0.16666666666666666,Good
10846,5035573,0.18333333333333332,0.4,0.0,0.16666666666666666,Good
10847,5035574,0.6666666666666666,0.4,0.0,0.16666666666666666,Good
10848,5035575,0.35,0.4,0.0,0.16666666666666666,Good
10849,5035577,0.26666666666666666,0.4,0.0,0.16666666666666666,Good
10850,5035578,0.05,0.25,0.0,0.16666666666666666,Good
10851,5035586,0.85,0.0,0.16,0.16666666666666666,Good
10852,5035588,0.7333333333333333,0.0,0.16,0.16666666666666666,Good
10853,5035590,0.4,0.0,0.16,0.16666666666666666,Good
10854,5035591,0.7666666666666667,0.06666666666666667,0.4666666666666667,0.21428571428571427,Good
10855,5035617,0.6,0.0,0.0,0.16666666666666666,Good
10856,5035618,0.3333333333333333,0.0,0.7142857142857143,0.16666666666666666,Good
10857,5035619,0.8333333333333334,0.0,0.8823529411764706,0.16666666666666666,Good
10858,5035626,0.6333333333333333,0.75,0.0,0.16666666666666666,Good
10859,5035627,0.1,0.2857142857142857,0.0,0.16666666666666666,Good
10860,5035630,0.7666666666666667,0.75,0.0,0.16666666666666666,Good
10861,5035631,0.5666666666666667,0.75,0.0,0.16666666666666666,Good
10862,5035635,0.95,0.047619047619047616,0.0,0.16666666666666666,Good
10863,5035638,0.016666666666666666,0.5,0.0,0.16666666666666666,Good
10864,5035646,0.5666666666666667,0.0,0.375,0.16666666666666666,Good
10865,5035648,0.26666666666666666,0.0,0.375,0.16666666666666666,Good
10866,5035649,0.31666666666666665,0.0,0.375,0.16666666666666666,Good
10867,5035654,0.6,0.0,0.0,0.16666666666666666,Good
10868,5035655,0.06666666666666667,0.0,0.0,0.16666666666666666,Good
10869,5035657,0.18333333333333332,0.0,0.0,0.16666666666666666,Good
10870,5035679,0.3333333333333333,0.2,0.0,0.16666666666666666,Good
10871,5035682,0.9,0.16666666666666666,0.0,0.16666666666666666,Good
10872,5035685,0.1,0.16666666666666666,0.0,0.16666666666666666,Good
10873,5035686,0.1,0.16666666666666666,0.0,0.16666666666666666,Good
10874,5035688,0.06666666666666667,0.0,0.0,0.16666666666666666,Good
10875,5035701,0.5,0.03225806451612903,0.5806451612903226,0.16666666666666666,Good
10876,5035702,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666,Good
10877,5035703,0.85,0.125,0.0,0.16666666666666666,Good
10878,5035704,0.48333333333333334,0.125,0.0,0.16666666666666666,Good
10879,5035705,0.6166666666666667,0.125,0.0,0.16666666666666666,Good
10880,5035711,0.18333333333333332,0.0,0.25,0.16666666666666666,Good
10881,5035714,0.38333333333333336,0.14285714285714285,0.0,0.16666666666666666,Good
10882,5035716,0.35,0.14285714285714285,0.0,0.16666666666666666,Good
10883,5035738,0.36666666666666664,0.0,0.4782608695652174,0.16666666666666666,Good
10884,5035739,0.48333333333333334,0.0,0.6,0.16666666666666666,Good
10885,5035741,0.6833333333333333,0.0,0.7142857142857143,0.16666666666666666,Good
10886,5035774,0.48333333333333334,0.0,0.7647058823529411,0.16666666666666666,Good
10887,5035778,0.9833333333333333,0.06666666666666667,0.6,0.16666666666666666,Good
10888,5035782,0.48333333333333334,0.09090909090909091,0.0,0.16666666666666666,Good
10889,5035784,0.45,0.09090909090909091,0.0,0.16666666666666666,Good
10890,5035788,0.16666666666666666,0.09090909090909091,0.0,0.16666666666666666,Good
10891,5035790,0.05,0.5,0.0,0.16666666666666666,Good
10892,5035792,0.03333333333333333,0.5,0.0,0.16666666666666666,Good
10893,5035795,0.15,0.5,0.0,0.16666666666666666,Good
10894,5035796,0.05,0.5,0.0,0.16666666666666666,Good
10895,5035797,0.0,0.0,0.0,0.16666666666666666,Good
10896,5035823,0.5333333333333333,0.25,0.0,0.16666666666666666,Good
10897,5035824,0.75,0.25,0.0,0.16666666666666666,Good
10898,5035826,0.95,0.25,0.0,0.16666666666666666,Good
10899,5035827,0.6833333333333333,0.25,0.0,0.16666666666666666,Good
10900,5035828,0.55,0.25,0.0,0.16666666666666666,Good
10901,5035829,0.5333333333333333,0.25,0.0,0.16666666666666666,Good
10902,5035830,0.45,0.25,0.0,0.16666666666666666,Good
10903,5035831,0.25,0.25,0.0,0.16666666666666666,Good
10904,5035832,0.21666666666666667,0.25,0.0,0.16666666666666666,Good
10905,5035833,0.18333333333333332,0.25,0.0,0.16666666666666666,Good
10906,5035836,0.26666666666666666,0.0,0.0,0.16666666666666666,Good
10907,5035839,0.6,0.0,0.0,0.16666666666666666,Good
10908,5035843,0.9666666666666667,0.05555555555555555,0.0,0.16666666666666666,Good
10909,5035844,0.8833333333333333,0.05555555555555555,0.0,0.16666666666666666,Good
10910,5035846,0.75,0.05555555555555555,0.0,0.16666666666666666,Good
10911,5035848,0.23333333333333334,0.0,0.8,0.16666666666666666,Good
10912,5035849,0.6666666666666666,0.0,0.8695652173913043,0.16666666666666666,Good
10913,5035851,0.05,0.0,0.25,0.16666666666666666,Good
10914,5035857,0.31666666666666665,0.0,0.45,0.1818181818181818,Good
10915,5035858,0.23333333333333334,0.0,0.26666666666666666,0.1818181818181818,Good
10916,5035859,0.23333333333333334,0.0,0.26666666666666666,0.1818181818181818,Good
10917,5035862,0.0,0.0,0.0,0.16666666666666666,Good
10918,5035865,0.7666666666666667,0.05263157894736842,0.0,0.16666666666666666,Good
10919,5035866,0.95,0.05263157894736842,0.0,0.16666666666666666,Good
10920,5035867,0.6666666666666666,0.024390243902439025,0.8536585365853658,0.3333333333333333,Good
10921,5035868,0.6666666666666666,0.024390243902439025,0.8536585365853658,0.3333333333333333,Good
10922,5035881,0.7666666666666667,0.5,0.0,0.16666666666666666,Good
10923,5035885,0.5166666666666667,0.058823529411764705,0.4117647058823529,0.16666666666666666,Good
10924,5035886,0.5333333333333333,0.058823529411764705,0.4117647058823529,0.16666666666666666,Good
10925,5035887,0.16666666666666666,0.09090909090909091,0.09090909090909091,0.16666666666666666,Good
10926,5035889,0.15,0.0,0.0,0.25,Bad
10927,5035920,1.0,0.5,0.0,0.16666666666666666,Good
10928,5035921,0.8666666666666667,0.5,0.0,0.16666666666666666,Good
10929,5035934,0.8833333333333333,0.0,0.0,0.16666666666666666,Good
10930,5035940,0.5666666666666667,0.0,0.47368421052631576,0.16666666666666666,Good
10931,5035941,0.5,0.0,0.47368421052631576,0.16666666666666666,Good
10932,5035942,0.6333333333333333,0.0,0.47368421052631576,0.16666666666666666,Good
10933,5035943,0.16666666666666666,0.0,0.09090909090909091,0.16666666666666666,Good
10934,5035947,0.48333333333333334,0.0,0.47368421052631576,0.16666666666666666,Good
10935,5035948,0.05,0.0,0.0,0.16666666666666666,Good
10936,5035957,0.65,0.05263157894736842,0.0,0.16666666666666666,Good
10937,5035981,0.3,0.13333333333333333,0.0,0.16666666666666666,Good
10938,5035982,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666,Good
10939,5035989,0.35,0.5,0.0,0.16666666666666666,Good
10940,5035990,0.05,0.5,0.0,0.16666666666666666,Good
10941,5035991,0.0,0.0,0.0,0.16666666666666666,Good
10942,5035992,0.03333333333333333,0.3333333333333333,0.0,0.16666666666666666,Good
10943,5035993,0.5666666666666667,0.0,0.625,0.16666666666666666,Good
10944,5035994,0.9666666666666667,0.0,0.625,0.16666666666666666,Good
10945,5035995,0.75,0.0,0.625,0.16666666666666666,Good
10946,5035999,0.31666666666666665,0.14285714285714285,0.0,0.16666666666666666,Good
10947,5036000,0.38333333333333336,0.14285714285714285,0.0,0.16666666666666666,Good
10948,5036002,0.7833333333333333,0.14285714285714285,0.0,0.16666666666666666,Good
10949,5036004,0.25,0.14285714285714285,0.0,0.16666666666666666,Good
10950,5036009,0.6333333333333333,0.14285714285714285,0.0,0.16666666666666666,Good
10951,5036010,0.6166666666666667,0.14285714285714285,0.0,0.16666666666666666,Good
10952,5036011,0.35,0.14285714285714285,0.0,0.16666666666666666,Good
10953,5036012,0.1,0.14285714285714285,0.0,0.16666666666666666,Good
10954,5036033,0.35,0.8,0.0,0.16666666666666666,Good
10955,5036034,0.2833333333333333,0.7777777777777778,0.0,0.16666666666666666,Good
10956,5036035,0.2833333333333333,0.7777777777777778,0.0,0.16666666666666666,Good
10957,5036036,0.18333333333333332,0.6666666666666666,0.0,0.16666666666666666,Good
10958,5036039,0.5333333333333333,0.0,0.45454545454545453,0.16666666666666666,Good
10959,5036048,0.8166666666666667,0.0,0.8235294117647058,0.16666666666666666,Good
10960,5036049,0.9666666666666667,0.0,0.8235294117647058,0.16666666666666666,Good
10961,5036050,0.9666666666666667,0.0,0.8235294117647058,0.16666666666666666,Good
10962,5036051,0.8166666666666667,0.0,0.8235294117647058,0.16666666666666666,Good
10963,5036064,0.31666666666666665,0.1,0.6,0.16666666666666666,Good
10964,5036065,0.4166666666666667,0.09523809523809523,0.6190476190476191,0.16666666666666666,Good
10965,5036067,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666,Good
10966,5036073,0.36666666666666664,0.0,0.5,0.16666666666666666,Good
10967,5036075,0.6333333333333333,0.0,0.5,0.16666666666666666,Good
10968,5036077,0.4,0.0,0.5,0.16666666666666666,Good
10969,5036080,0.75,0.0,0.5,0.16666666666666666,Good
10970,5036081,0.75,0.0,0.5,0.16666666666666666,Good
10971,5036084,0.35,0.08333333333333333,0.0,0.21212121212121213,Bad
10972,5036085,0.15,0.1,0.0,0.2222222222222222,Bad
10973,5036086,0.3333333333333333,0.08333333333333333,0.0,0.21212121212121213,Bad
10974,5036087,0.16666666666666666,0.09090909090909091,0.0,0.21666666666666667,Bad
10975,5036091,0.03333333333333333,0.0,0.0,0.16666666666666666,Good
10976,5036092,0.4166666666666667,0.058823529411764705,0.0,0.16666666666666666,Good
10977,5036093,0.6166666666666667,0.058823529411764705,0.0,0.16666666666666666,Good
10978,5036095,0.8,0.058823529411764705,0.0,0.16666666666666666,Good
10979,5036097,0.16666666666666666,0.18181818181818182,0.0,0.16666666666666666,Good
10980,5036098,0.36666666666666664,0.18181818181818182,0.0,0.16666666666666666,Good
10981,5036100,0.95,0.18181818181818182,0.0,0.16666666666666666,Good
10982,5036103,0.5666666666666667,0.18181818181818182,0.0,0.16666666666666666,Good
10983,5036104,0.5166666666666667,0.18181818181818182,0.0,0.16666666666666666,Good
10984,5036108,0.36666666666666664,0.18181818181818182,0.0,0.16666666666666666,Good
10985,5036109,0.2,0.18181818181818182,0.0,0.16666666666666666,Good
10986,5036110,0.16666666666666666,0.18181818181818182,0.0,0.16666666666666666,Good
10987,5036125,0.8333333333333334,0.125,0.0,0.16666666666666666,Good
10988,5036126,0.6666666666666666,0.125,0.0,0.16666666666666666,Good
10989,5036127,0.4,0.125,0.0,0.16666666666666666,Good
10990,5036128,0.9833333333333333,0.125,0.0,0.16666666666666666,Good
10991,5036130,0.6166666666666667,0.125,0.0,0.16666666666666666,Good
10992,5036131,0.1,0.0,0.0,0.16666666666666666,Good
10993,5036134,0.75,0.0,0.717391304347826,0.16666666666666666,Good
10994,5036142,0.8666666666666667,0.2,0.0,0.16666666666666666,Good
10995,5036143,0.26666666666666666,0.2,0.0,0.16666666666666666,Good
10996,5036144,0.05,0.0,0.0,0.16666666666666666,Good
10997,5036146,0.43333333333333335,0.16666666666666666,0.0,0.16666666666666666,Good
10998,5036156,0.1,0.14285714285714285,0.0,0.16666666666666666,Good
10999,5036167,0.25,0.2,0.0,0.16666666666666666,Good
11000,5036168,0.7166666666666667,0.2,0.0,0.16666666666666666,Good
11001,5036170,0.6333333333333333,0.2,0.0,0.16666666666666666,Good
11002,5036171,0.7166666666666667,0.2,0.0,0.16666666666666666,Good
11003,5036172,0.7333333333333333,0.2,0.0,0.16666666666666666,Good
11004,5036173,0.7166666666666667,0.2,0.0,0.16666666666666666,Good
11005,5036174,0.6833333333333333,0.2,0.0,0.16666666666666666,Good
11006,5036179,0.85,0.1111111111111111,0.0,0.16666666666666666,Good
11007,5036180,0.08333333333333333,0.0,0.0,0.16666666666666666,Good
11008,5036183,0.85,0.1111111111111111,0.0,0.16666666666666666,Good
11009,5036184,0.75,0.1111111111111111,0.0,0.16666666666666666,Good
11010,5036185,0.6333333333333333,0.1111111111111111,0.0,0.16666666666666666,Good
11011,5036186,0.5333333333333333,0.1111111111111111,0.0,0.16666666666666666,Good
11012,5036187,0.4166666666666667,0.1111111111111111,0.0,0.16666666666666666,Good
11013,5036188,0.08333333333333333,0.0,0.0,0.16666666666666666,Good
11014,5036190,0.2833333333333333,0.1111111111111111,0.0,0.16666666666666666,Good
11015,5036191,0.11666666666666667,0.0,0.0,0.16666666666666666,Good
11016,5036208,0.08333333333333333,0.0,0.0,0.16666666666666666,Good
11017,5036215,0.65,0.08333333333333333,0.0,0.16666666666666666,Good
11018,5036217,0.6333333333333333,0.08333333333333333,0.0,0.16666666666666666,Good
11019,5036218,0.23333333333333334,0.08333333333333333,0.0,0.16666666666666666,Good
11020,5036219,0.6333333333333333,0.08333333333333333,0.0,0.16666666666666666,Good
11021,5036220,0.23333333333333334,0.08333333333333333,0.0,0.16666666666666666,Good
11022,5036221,0.45,0.08333333333333333,0.0,0.16666666666666666,Good
11023,5036241,0.5833333333333334,0.6666666666666666,0.0,0.16666666666666666,Good
11024,5036242,0.016666666666666666,0.5,0.0,0.16666666666666666,Good
11025,5036243,0.016666666666666666,0.5,0.0,0.16666666666666666,Good
11026,5036245,0.36666666666666664,0.5,0.0,0.16666666666666666,Good
11027,5036246,0.4166666666666667,0.5,0.0,0.16666666666666666,Good
11028,5036247,0.48333333333333334,0.5,0.0,0.16666666666666666,Good
11029,5036248,0.6666666666666666,0.5,0.0,0.16666666666666666,Good
11030,5036250,0.85,0.5,0.0,0.16666666666666666,Good
11031,5036251,0.6666666666666666,0.5,0.0,0.16666666666666666,Good
11032,5036252,0.65,0.5,0.0,0.16666666666666666,Good
11033,5036253,0.36666666666666664,0.5,0.0,0.16666666666666666,Good
11034,5036254,0.3,0.5,0.0,0.16666666666666666,Good
11035,5036255,0.3,0.5,0.0,0.16666666666666666,Good
11036,5036256,0.016666666666666666,0.5,0.0,0.16666666666666666,Good
11037,5036257,0.21666666666666667,0.9090909090909091,0.0,0.16666666666666666,Good
11038,5036258,0.45,0.9090909090909091,0.0,0.16666666666666666,Good
11039,5036260,0.4166666666666667,0.9090909090909091,0.0,0.16666666666666666,Good
11040,5036265,0.6166666666666667,0.14285714285714285,0.0,0.16666666666666666,Good
11041,5036266,0.6166666666666667,0.14285714285714285,0.0,0.16666666666666666,Good
11042,5036267,0.26666666666666666,0.14285714285714285,0.0,0.16666666666666666,Good
11043,5036268,0.18333333333333332,0.14285714285714285,0.0,0.16666666666666666,Good
11044,5036269,0.2,0.14285714285714285,0.0,0.16666666666666666,Good
11045,5036270,0.5333333333333333,0.14285714285714285,0.0,0.16666666666666666,Good
11046,5036271,0.18333333333333332,0.14285714285714285,0.0,0.16666666666666666,Good
11047,5036273,0.13333333333333333,0.14285714285714285,0.0,0.16666666666666666,Good
11048,5036274,0.1,0.0,0.0,0.16666666666666666,Good
11049,5036275,0.03333333333333333,0.0,0.0,0.16666666666666666,Good
11050,5036277,0.05,0.0,0.0,0.16666666666666666,Good
11051,5036279,0.35,0.0,0.5714285714285714,0.16666666666666666,Good
11052,5036280,0.2,0.0,0.5384615384615384,0.16666666666666666,Good
11053,5036289,0.8666666666666667,0.8333333333333334,0.0,0.16666666666666666,Good
11054,5036291,0.85,0.8333333333333334,0.0,0.16666666666666666,Good
11055,5036293,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,Good
11056,5036294,0.06666666666666667,0.8,0.0,0.16666666666666666,Good
11057,5036296,0.4,0.0,0.76,0.27777777777777773,Good
11058,5036297,0.8333333333333334,0.0,0.803921568627451,0.16666666666666666,Good
11059,5036316,0.7666666666666667,0.25,0.0,0.16666666666666666,Good
11060,5036317,0.6666666666666666,0.25,0.0,0.16666666666666666,Good
11061,5036319,0.95,0.25,0.0,0.16666666666666666,Good
11062,5036320,0.7666666666666667,0.25,0.0,0.16666666666666666,Good
11063,5036322,0.95,0.25,0.0,0.16666666666666666,Good
11064,5036323,0.7666666666666667,0.25,0.0,0.16666666666666666,Good
11065,5036324,0.5666666666666667,0.25,0.0,0.16666666666666666,Good
11066,5036325,0.4,0.25,0.0,0.16666666666666666,Good
11067,5036326,0.05,0.25,0.0,0.16666666666666666,Good
11068,5036337,0.75,0.5,0.0,0.16666666666666666,Good
11069,5036339,0.03333333333333333,0.5,0.0,0.16666666666666666,Good
